,added_at,artist_ids,artists,id,name,release_date
758,2019-05-09T15:35:35Z,"6MF58APd3YV72Ln2eVg710, 1qIRoGEKXINqrCx5N1engi, 5yxyJsFanEAuwSM5kOuZKc","Felix Mendelssohn, John Eliot Gardiner, London Symphony Orchestra",0JtXbYqD6J1wNOILzDg1Yu,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": IV. Finale (Saltarello). Presto",2018-09-21
759,2019-05-09T15:35:33Z,"6MF58APd3YV72Ln2eVg710, 1qIRoGEKXINqrCx5N1engi, 5yxyJsFanEAuwSM5kOuZKc","Felix Mendelssohn, John Eliot Gardiner, London Symphony Orchestra",7MgoQoSE8FnmndFbqGp5k9,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": III. Menuetto. Con moto moderato",2018-09-21
760,2019-05-09T15:35:31Z,"6MF58APd3YV72Ln2eVg710, 1qIRoGEKXINqrCx5N1engi, 5yxyJsFanEAuwSM5kOuZKc","Felix Mendelssohn, John Eliot Gardiner, London Symphony Orchestra",0H85UjW8p2v1QmvU4uxunH,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": II. Andante con moto",2018-09-21
761,2019-05-09T15:35:29Z,"6MF58APd3YV72Ln2eVg710, 1qIRoGEKXINqrCx5N1engi, 5yxyJsFanEAuwSM5kOuZKc","Felix Mendelssohn, John Eliot Gardiner, London Symphony Orchestra",4Zr5jJrDKBXfncsnKYcske,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": I. Allegro vivace",2018-09-21
762,2019-05-09T15:29:25Z,"6MF58APd3YV72Ln2eVg710, 5JdT0LYJdlPbTC58p60WTX, 1sa3cLzMIDqNJgkNqHrhKt, 5nTUFG1xJ4zWYTr0E8VtSK","Felix Mendelssohn, Hilary Hahn, Hugh Wolff, Oslo-Filharmonien",48Pnq2nzJWX4pei5biROMR,"Violin Concerto in E Minor, Op. 64, MWV O14: III. Allegretto non troppo - Allegro molto vivace",2002
763,2019-05-09T15:29:22Z,"6MF58APd3YV72Ln2eVg710, 5JdT0LYJdlPbTC58p60WTX, 1sa3cLzMIDqNJgkNqHrhKt, 5nTUFG1xJ4zWYTr0E8VtSK","Felix Mendelssohn, Hilary Hahn, Hugh Wolff, Oslo-Filharmonien",2sYGhfLK1Y8uKAywGCKQ7r,"Violin Concerto in E Minor, Op. 64, MWV O14: II. Andante",2002
764,2019-05-09T15:29:20Z,"6MF58APd3YV72Ln2eVg710, 5JdT0LYJdlPbTC58p60WTX, 1sa3cLzMIDqNJgkNqHrhKt, 5nTUFG1xJ4zWYTr0E8VtSK","Felix Mendelssohn, Hilary Hahn, Hugh Wolff, Oslo-Filharmonien",7y9ygf5AHcHwoSlnhFvF6F,"Violin Concerto in E Minor, Op. 64, MWV O14: I. Allegro molto appassionato",2002
765,2019-05-09T11:47:51Z,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,3ImJurxjtL8FutkeQ6uPRK,CANNON,2017-02-01
766,2019-05-09T11:44:20Z,0xOeVMOz2fVg5BJY3N6akT,Jaden,2o5QYZAowns4Djp4KXJPZp,Yeah Yeah,2018-11-17
767,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Nederlands Philharmonisch Orkest, Yakov Kreizberg",1aj13ZNCBZWLWgpP6YRHbT,"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",2007-04-01
768,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Nederlands Philharmonisch Orkest, Yakov Kreizberg",7zKKjkWDuCyak2q0QcBt7B,"Violin Concerto in D Major, Op. 77: II. Adagio",2007-04-01
769,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Nederlands Philharmonisch Orkest, Yakov Kreizberg",3rqVB4MbfhKHL5SxMjsOti,"Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo",2007-04-01
770,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 3Pj3DNujNHiZMlqZiamzPS, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Daniel Muller-Schott, Nederlands Philharmonisch Orkest, Yakov Kreizberg",1aBi4RKS0t7wcxpIcRPZ2q,"Double Concerto for Violin & Cello in A Minor, Op. 102: I. Allegro",2007-04-01
771,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 3Pj3DNujNHiZMlqZiamzPS, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Daniel Muller-Schott, Nederlands Philharmonisch Orkest, Yakov Kreizberg",1nHEtx2LCm8X52PcV17nxE,"Double Concerto for Violin & Cello in A Minor, Op. 102: II. Andante",2007-04-01
772,2019-05-09T07:23:35Z,"5wTAi7QkpP6kp8a54lmTOq, 7k2OVLYjYoFDAxfVOl6ZD2, 3Pj3DNujNHiZMlqZiamzPS, 4QgPqeSKYHNxkaWJAtHQX4, 5GU5zGxzcGmUOsk2OkNYZj","Johannes Brahms, Julia Fischer, Daniel Muller-Schott, Nederlands Philharmonisch Orkest, Yakov Kreizberg",6YKBa2ybC6vnIdjrhIJNlv,"Double Concerto for Violin & Cello in A Minor, Op. 102: III. Vivace non troppo",2007-04-01
773,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",78WEVsjdCSdgTgnaMhIp2K,"Symphony No. 1 in C Minor, Op. 68: I. Un poco sostenuto--Allegro",2017-04-21
774,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",0nP7wum4Rv3pHNBMx2H8Vc,"Symphony No. 1 in C Minor, Op. 68: II. Andante sostenuto",2017-04-21
775,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",0QzFJIXKgJZhgt4WeNzKlt,"Symphony No. 1 in C Minor, Op. 68: III. Un poco allegretto e grazioso",2017-04-21
776,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",6wJCwa733ea9RrmernrzfY,"Symphony No. 1 in C Minor, Op. 68: IV. Adagio--Piu Andante--Allegro non troppo ma con brio--Piu Allegro",2017-04-21
777,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",0WTgjV5JzaqbBioSfgTfw5,"Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo",2017-04-21
778,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",6IDB5ikWarBNwY5Ufe8Tpk,"Symphony No. 2 in D Major, Op. 73: II. Adagio non troppo",2017-04-21
779,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",7FOSvDOhmh33sXQO6dcYlZ,"Symphony No. 2 in D Major, Op. 73: III. Allegretto grazioso (quasi andantino)",2017-04-21
780,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",6tH4wbmMMvLOqQfYSpRKMW,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito",2017-04-21
781,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",1TZkefyiYLlk8Wweh3Ega1,"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio",2017-04-21
782,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",0MU31Czp55GK7I6Pd1vsJr,"Symphony No. 3 in F Major, Op. 90: II. Andante",2017-04-21
783,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",7yLPSMR2hs7VBCGArb2vrR,"Symphony No. 3 in F Major, Op. 90: III. Poco Allegretto",2017-04-21
784,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",47dJJpP4yT6q1fuKtc1Q9M,"Symphony No. 3 in F Major, Op. 90: IV. Allegro--Un poco sostenuto",2017-04-21
785,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",69afHeHqwM5obnEw4PktvT,"Symphony No. 4 in E Minor, Op. 98: I. Allegro non troppo",2017-04-21
786,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",1a2LoSD6RhD5fdvsa9PopL,"Symphony No. 4 in E Minor, Op. 98: II. Andante moderato",2017-04-21
787,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",1Ur1RuetpzCayLtZJftIjU,"Symphony No. 4 in E Minor, Op. 98: III. Allegro giocoso",2017-04-21
788,2019-05-09T07:20:26Z,"5wTAi7QkpP6kp8a54lmTOq, 0K23lQ2hSQAlxSEeZ05bjI, 6fkV4LaygxybcMjo4cJLrI","Johannes Brahms, Boston Symphony Orchestra, Andris Nelsons",3wpDi1hhtU5ONzi0MIt4Dt,"Symphony No. 4 in E Minor, Op. 98: IV. Allegro energico e passionato",2017-04-21
789,2019-05-09T07:07:12Z,"3MKCzCnpzw3TjUYs2v7vDA, 1kOXPgXfJGjqSP90RndDly, 0MvSBMGRQJY3mRwIbJsqF1","Pyotr Ilyich Tchaikovsky, Enrique Batiz, Royal Philharmonic Orchestra",4djOPUHVKw5AMhYrzRSVlU,Swan Lake Suite Op.20: No.3: Danses des cygnes (Dances of the little swans),1987-01-01
790,2019-05-09T07:07:10Z,"3MKCzCnpzw3TjUYs2v7vDA, 1kOXPgXfJGjqSP90RndDly, 0MvSBMGRQJY3mRwIbJsqF1","Pyotr Ilyich Tchaikovsky, Enrique Batiz, Royal Philharmonic Orchestra",7hAhQVUlxqR9HnyuR04S84,Swan Lake Suite Op.20: No.2: Valse,1987-01-01
791,2019-05-09T07:07:08Z,"3MKCzCnpzw3TjUYs2v7vDA, 1kOXPgXfJGjqSP90RndDly, 0MvSBMGRQJY3mRwIbJsqF1","Pyotr Ilyich Tchaikovsky, Enrique Batiz, Royal Philharmonic Orchestra",6f0fqRg2V1jiYPTHB4Gv7j,Swan Lake Suite Op.20: No.1: Scene,1987-01-01
792,2019-05-09T06:58:53Z,"4NJhFmfw43RLBLjQvxDuRS, 5JdT0LYJdlPbTC58p60WTX, 2g3N0oxbmn5Q95mYNNdIo4, 3V9McxlPI0G2RmkU0DhYGO","Wolfgang Amadeus Mozart, Hilary Hahn, Deutsche Kammerphilharmonie Bremen, Paavo Jarvi",1GebYr0I2heQ4BZxnWI6PM,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": 3. Rondeau (Tempo di minuetto)",2014-03-13
793,2019-05-09T06:58:50Z,"4NJhFmfw43RLBLjQvxDuRS, 5JdT0LYJdlPbTC58p60WTX, 2g3N0oxbmn5Q95mYNNdIo4, 3V9McxlPI0G2RmkU0DhYGO","Wolfgang Amadeus Mozart, Hilary Hahn, Deutsche Kammerphilharmonie Bremen, Paavo Jarvi",1IQK8wjZCCb5LkwsSJXVhH,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": 2. Adagio",2014-03-13
794,2019-05-09T06:58:47Z,"4NJhFmfw43RLBLjQvxDuRS, 5JdT0LYJdlPbTC58p60WTX, 2g3N0oxbmn5Q95mYNNdIo4, 3V9McxlPI0G2RmkU0DhYGO","Wolfgang Amadeus Mozart, Hilary Hahn, Deutsche Kammerphilharmonie Bremen, Paavo Jarvi",3IIps6UFhvqBK8RQrkcD7A,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": 1. Allegro aperto",2014-03-13
795,2019-05-09T06:55:33Z,"4NJhFmfw43RLBLjQvxDuRS, 6HclTVD03WSY6GUpN16BkP, 6uRJnvQ3f8whVnmeoecv5Z","Wolfgang Amadeus Mozart, Claudio Abbado, Berliner Philharmoniker",53mIeN4btxV1ow8QugGBT0,"Symphony No. 35 in D Major, K. 385 ""Haffner"": IV. Finale. Presto",1992
796,2019-05-09T06:55:31Z,"4NJhFmfw43RLBLjQvxDuRS, 6HclTVD03WSY6GUpN16BkP, 6uRJnvQ3f8whVnmeoecv5Z","Wolfgang Amadeus Mozart, Claudio Abbado, Berliner Philharmoniker",6WqF2NMufcVr6kEddedWbC,"Symphony No. 35 in D Major, K. 385 ""Haffner"": III. Menuetto",1992
797,2019-05-09T06:55:28Z,"4NJhFmfw43RLBLjQvxDuRS, 6HclTVD03WSY6GUpN16BkP, 6uRJnvQ3f8whVnmeoecv5Z","Wolfgang Amadeus Mozart, Claudio Abbado, Berliner Philharmoniker",0lTIRKQ7T34UAWG2ZybID5,"Symphony No. 35 in D Major, K. 385 ""Haffner"": II. Andante",1992
798,2019-05-09T06:55:26Z,"4NJhFmfw43RLBLjQvxDuRS, 6HclTVD03WSY6GUpN16BkP, 6uRJnvQ3f8whVnmeoecv5Z","Wolfgang Amadeus Mozart, Claudio Abbado, Berliner Philharmoniker",2ws8y3wNjRSKQE3BbXfeB3,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito",1992
799,2019-05-09T06:54:24Z,"4NJhFmfw43RLBLjQvxDuRS, 6NUhQz7eAEsZvjEHTKHux9, 77CaCn32H4mOMQA7UElzfF","Wolfgang Amadeus Mozart, Sir Neville Marriner, Academy of St. Martin in the Fields",3yiEPcTXQlFkiX31NWvOfV,"Die Entfuhrung aus dem Serail, K.384: Overture",1982
800,2019-05-09T06:54:20Z,"4NJhFmfw43RLBLjQvxDuRS, 6NUhQz7eAEsZvjEHTKHux9, 77CaCn32H4mOMQA7UElzfF","Wolfgang Amadeus Mozart, Sir Neville Marriner, Academy of St. Martin in the Fields",4sVbKTOmvCKOmFF3OVwLI0,"Mozart: Die Zauberflote, K. 620: Overture",1982
801,2019-05-09T06:54:18Z,"4NJhFmfw43RLBLjQvxDuRS, 6NUhQz7eAEsZvjEHTKHux9, 77CaCn32H4mOMQA7UElzfF","Wolfgang Amadeus Mozart, Sir Neville Marriner, Academy of St. Martin in the Fields",0HH5Lqw5PSnNJrtjPJMniM,Mozart: Le Nozze di Figaro: Overture,1982
802,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",19VUeaQiDL4hLXp0XFfeEz,"Symphony No. 39 in E flat major, K. 543: Adagio - Allegro: Adagio; Allegro",2005-03-15
803,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",76C8ZuvA5PPz2KyVGGeaVX,"Symphony No. 39 in E flat major, K. 543: Adagio - Allegro: Andante con moto",2005-03-15
804,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",1AJ08Uwb3lyWSSpU78NQJV,"Symphony No. 39 in E flat major, K. 543: Adagio - Allegro: Menuetto: Allegretto",2005-03-15
805,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",1mOwBoM9NIJauFH5Bri5Nb,"Symphony No. 39 in E flat major, K. 543: Adagio - Allegro: Finale: Allegro",2005-03-15
806,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",1Vr5WkUKkalgdN1gUtoUVM,"Symphony No. 40 in G Minor, K.550: Molto allegro",2005-03-15
807,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",6nXqp47BzGL7wXA9AJTzmd,"Symphony No. 40 in G Minor, K.550: Andante",2005-03-15
808,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",3KeNwrEjIUGns8CHhbkTch,"Symphony No. 40 in G Minor, K.550: Menuetto: Allegretto",2005-03-15
809,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",65HSDk1bjonS5j8WauiMm1,"Symphony No. 40 in G Minor, K.550: Allegro assai",2005-03-15
810,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",17wQ35flevOS2bxwoHv0Vl,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": I. Allegro vivace",2005-03-15
811,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",1R5pxVQqT1wK9qACMBqbi8,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": II. Andante cantabile",2005-03-15
812,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",2pyeUoseQOfX2usJRjF4TZ,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": Menuetto: Allegretto",2005-03-15
813,2019-05-09T06:50:17Z,"4NJhFmfw43RLBLjQvxDuRS, 5r6BbRI2QTDC9dv4rkSgCP","Wolfgang Amadeus Mozart, Gunter Wand",4A7O2QMsKxTZ6rOE4aaGMx,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": Molto allegro",2005-03-15
814,2019-05-09T06:48:37Z,"2wOqMjp9TyABvtHdOSOTUS, 6TD08jYeuN128P2MZTbc8E, 0dicUFoK5LIbqu6OoHu8VH","Ludwig van Beethoven, Chicago Symphony Orchestra, Sir Georg Solti",6aPimoXcAmfVtP2hGVllB1,"Egmont Overture, Op.84",1976-01-01
815,2019-05-09T06:46:58Z,"2wOqMjp9TyABvtHdOSOTUS, 6TD08jYeuN128P2MZTbc8E, 0dicUFoK5LIbqu6OoHu8VH","Ludwig van Beethoven, Chicago Symphony Orchestra, Sir Georg Solti",30L7TwoNA4ZAAA9P9321iv,"Overture ""Egmont"", Op. 84",1975-09-01
816,2019-05-09T06:43:20Z,"2wOqMjp9TyABvtHdOSOTUS, 15G9RnBNBDCFUMANna2CvO","Ludwig van Beethoven, Tokyo String Quartet",02bbETTwWYdVDfwdrXbwhY,"String Quartet No. 4 in C Minor, Op. 18: IV. Allegretto",2007-11-13
817,2019-05-09T06:43:18Z,"2wOqMjp9TyABvtHdOSOTUS, 15G9RnBNBDCFUMANna2CvO","Ludwig van Beethoven, Tokyo String Quartet",677zSOYYkxzpm2Y3XYdCa7,"String Quartet No. 4 in C Minor, Op. 18: III. Menuetto (Allegro) - Trio",2007-11-13
818,2019-05-09T06:43:16Z,"2wOqMjp9TyABvtHdOSOTUS, 15G9RnBNBDCFUMANna2CvO","Ludwig van Beethoven, Tokyo String Quartet",5QBiGHcxC7OwCUwQsjFsSR,"String Quartet No. 4 in C Minor, Op. 18: II. Andante scherzoso quasi Allegretto",2007-11-13
819,2019-05-09T06:43:12Z,"2wOqMjp9TyABvtHdOSOTUS, 15G9RnBNBDCFUMANna2CvO","Ludwig van Beethoven, Tokyo String Quartet",5PQS987cwsuRb2eDBGRyv0,"String Quartet No. 4 in C Minor, Op. 18: I. Allegro ma non tanto",2007-11-13
820,2019-05-09T06:41:39Z,"2wOqMjp9TyABvtHdOSOTUS, 1LP6gYZMSGJNpso6MWoOWr","Ludwig van Beethoven, Kodaly Quartet",6rZZGBd6GdFA3efBPbm8aq,"String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso"": IV. Larghetto espressivo - Allegretto agitato - Allegro",1998-10-07
821,2019-05-09T06:41:37Z,"2wOqMjp9TyABvtHdOSOTUS, 1LP6gYZMSGJNpso6MWoOWr","Ludwig van Beethoven, Kodaly Quartet",1S9o8wEeQWeqK1MTz4RmAJ,"String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso"": III. Allegro assai vivace ma serioso",1998-10-07
822,2019-05-09T06:41:34Z,"2wOqMjp9TyABvtHdOSOTUS, 1LP6gYZMSGJNpso6MWoOWr","Ludwig van Beethoven, Kodaly Quartet",0zTV9zq3lCVjAfkItrWoa3,"String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso"": II. Allegretto ma non troppo",1998-10-07
823,2019-05-09T06:41:32Z,"2wOqMjp9TyABvtHdOSOTUS, 1LP6gYZMSGJNpso6MWoOWr","Ludwig van Beethoven, Kodaly Quartet",3zXyJdDrttFlabb7KcZNHo,"String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso"": I. Allegro con brio",1998-10-07
824,2019-05-09T06:39:25Z,"2wOqMjp9TyABvtHdOSOTUS, 20w7d77cK8uJbgV8SDdaIS","Ludwig van Beethoven, Guarneri Quartet",3KLOLh0FgDPu77xLyVIzQL,"String Quartet No.10 in E flat, Op.74 - ""Harp"": 4. Allegretto con variazioni",1989-01-01
825,2019-05-09T06:39:19Z,"2wOqMjp9TyABvtHdOSOTUS, 20w7d77cK8uJbgV8SDdaIS","Ludwig van Beethoven, Guarneri Quartet",2TI6H1hgR0Do0X20rSPnK4,"String Quartet No.10 in E flat, Op.74 - ""Harp"": 3. Presto - Piu presto quasi prestissimo",1989-01-01
826,2019-05-09T06:39:13Z,"2wOqMjp9TyABvtHdOSOTUS, 20w7d77cK8uJbgV8SDdaIS","Ludwig van Beethoven, Guarneri Quartet",46Qv4Yj4yBPnIuNM25AxXf,"String Quartet No.10 in E flat, Op.74 - ""Harp"": 2. Adagio ma non troppo",1989-01-01
827,2019-05-09T06:39:05Z,"2wOqMjp9TyABvtHdOSOTUS, 20w7d77cK8uJbgV8SDdaIS","Ludwig van Beethoven, Guarneri Quartet",6rT10vB6HFPMidy0L1SCwu,"String Quartet No.10 In E flat, Op.74 - ""Harp"": 1. Poco adagio - Allegro",1989-01-01
828,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",0GImAfqG2Wfql9j40Iy7q6,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathetique"": I. Grave - Allegro di molto e con brio",1967
829,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",14YeWgIwIqyFnHuOkd7fyP,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathetique"": II. Adagio cantabile",1967
830,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",2JaCEv0GucqwtPOsvohuQ9,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathetique"": III. Rondo (Allegro)",1967
831,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",03noiBRH0sIPgbe5Ok1jw6,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto",1967
832,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",0RE26d4W3OJHzXOwOhrz3s,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": II. Allegretto",1967
833,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",4HYkUtgKploAEhKbUqHa8w,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": III. Presto agitato",1967
834,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",59D5L25KKYe6QDgTnWYK0C,"Beethoven: Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": I. Allegro assai",1967
835,2019-05-09T06:37:53Z,"2wOqMjp9TyABvtHdOSOTUS, 78sEozQOEJxzXegUuqRSgH","Ludwig van Beethoven, Daniel Barenboim",0VZ81GxAlKY3r4yelJkGxD,"Beethoven: Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": II. Andante con moto",1967
